1452800270137,4.721366,-0.05746084,13.460202
1452800270174,4.721366,-0.05746084,13.460202
1452800270176,3.0119057,0.37828386,12.617443
1452800270196,3.0119057,0.37828386,12.617443
1452800270217,2.006341,1.733402,11.640609
1452800270231,2.006341,1.733402,11.640609
1452800270262,1.9967642,0.5602432,11.166556
1452800270285,1.5801731,-1.7190368,9.639056
1452800270302,2.3127987,-3.347094,8.686164
1452800270337,3.0885203,-3.1507695,8.322245
1452800270338,2.6910827,-3.3758245,8.422802
1452800270354,2.1643584,-4.0174704,8.379706
1452800270385,2.753332,-4.6351743,8.288726
1452800270414,3.8833952,-5.171476,8.978256
1452800270415,4.0940847,-5.5018754,7.809886
1452800270446,4.003105,-4.8937483,5.779603
1452800270455,3.8019924,-3.7924154,5.185841
1452800270474,2.8203697,-2.5953147,5.7029886
1452800270504,2.566584,-2.5378537,5.837064
1452800270514,3.4380736,-4.865018,5.9807158
1452800270535,5.070919,-6.3685765,6.3925185
1452800270554,6.2728086,-5.9567738,6.5122285
1452800270576,6.14831,-4.309563,7.043741
1452800270593,5.5737014,-2.1883004,8.149862
1452800270618,5.6646814,-1.412579,9.006987
1452800270639,6.009446,-1.2593501,9.988609
1452800270661,6.4882865,-0.8523358,10.563218
1452800270674,6.8761473,-0.82360536,10.941502
1452800270695,6.799533,-0.7661445,12.200851
1452800270712,6.445191,-1.2785037,12.919112
1452800270736,5.8801594,-1.3024458,12.971785
1452800270759,5.3342814,-1.3024458,13.22557
1452800270789,5.243302,-1.1492168,13.64695
1452800270792,5.291186,-0.37349546,14.192827
1452800270815,6.50744,0.0,14.777013
1452800270833,7.680599,0.18674773,15.275007
1452800270854,8.552089,0.34955344,16.19438
1452800270879,9.710882,0.45010993,17.070658
1452800270900,10.491392,-0.22505496,17.353174
1452800270914,10.084377,-1.292869,16.893488
1452800270939,8.0445175,-0.6895301,15.538369
1452800270963,6.631939,0.41180268,14.408306
1452800270981,6.5505357,0.8475474,13.374011
1452800270996,6.1004257,0.46926352,11.971008
1452800271018,5.2768207,1.4891934,10.271125
1452800271039,4.5298295,2.954445,8.968679
1452800271057,4.003105,2.4851813,7.8625584
1452800271075,3.2225955,1.3024458,6.6510925
1452800271108,2.8443117,0.45010993,5.717354
1452800271114,2.7006595,0.60812724,5.363012
1452800271144,2.0685902,1.5897499,4.951209
1452800271153,1.5514427,2.5474305,4.453215
1452800271177,1.0630256,3.1507695,3.5625722
1452800271203,0.81881696,2.791639,2.791639
1452800271215,0.78050977,2.0733786,2.2266076
1452800271233,0.90979666,0.9911995,1.9297266
1452800271262,1.2354081,0.5410896,1.70946
1452800271274,1.6903064,0.17717093,1.5370775
1452800271297,1.8339585,-0.08140286,1.9871874
1452800271323,1.8387469,-0.770933,1.9153614
1452800271348,1.6424223,-1.532289,2.4420857
1452800271355,1.2880806,-1.6903064,2.7341783
1452800271376,1.4748282,-1.6136919,2.8778305
1452800271399,2.0111294,-1.8770541,3.8259344
1452800271428,2.4420857,-2.7389667,5.195418
1452800271434,3.5865142,-4.0940847,7.479486
1452800271456,5.401319,-5.4444146,10.505757
1452800271477,7.0581064,-6.4739213,13.551182
1452800271497,8.590396,-7.0485296,17.18558
1452800271513,10.352529,-7.3166804,20.058622
1452800271535,12.694057,-8.360553,23.93244
1452800271563,14.346057,-9.581595,27.471071
1452800271588,14.159308,-9.193734,29.467834
1452800271595,12.880805,-6.7708025,30.090326
1452800271616,11.827356,-3.9935284,29.257145
1452800271633,11.827356,-3.9935284,29.257145
1452800271663,10.960655,0.23463176,24.463953
1452800271674,10.960655,0.23463176,24.463953
1452800271696,8.293514,2.4995465,16.610971
1452800271714,8.293514,2.4995465,16.610971
1452800271736,7.350199,2.8299465,13.426683
1452800271754,6.5696893,2.3750482,10.864887
1452800271776,5.8322754,2.2505496,9.193734
1452800271804,5.521029,1.9057846,8.413225
1452800271816,5.511452,1.5753847,7.9487495
1452800271834,5.133168,1.1061212,7.560889
1452800271860,4.3957543,0.61770403,7.699753
1452800271886,3.7541082,0.79008657,7.8769236
1452800271896,3.5290532,2.4229321,8.805874
1452800271915,3.596091,3.9264908,9.11712
1452800271936,3.739743,5.2480903,9.3421755
1452800271965,4.0222588,6.301539,10.012551
1452800271979,4.606444,6.6989765,10.783484
1452800271997,5.5401826,6.2105594,11.765107
1452800272026,6.244078,4.5633483,12.799402
1452800272034,6.8809357,2.542642,14.178462
1452800272058,7.369353,0.92416185,15.562311
1452800272076,7.920019,-0.11492168,17.099388
1452800272116,8.7771435,-1.4748282,18.521544
1452800272117,9.988609,-1.9680338,20.06341
1452800272144,10.515334,-3.074155,21.136013
1452800272167,10.802638,-3.8642416,21.159954
1452800272175,10.7356,-5.171476,21.988348
1452800272194,11.554418,-6.220136,22.840685
1452800272219,12.315774,-6.6750345,23.654713
1452800272245,12.229582,-8.078036,24.401703
1452800272264,10.635044,-7.393295,22.88378
1452800272274,9.32781,-6.8091097,21.509508
1452800272297,8.331821,-5.506664,19.938911
1452800272315,7.264008,-4.7644615,18.32522
1452800272345,6.38773,-4.721366,17.27177
1452800272371,5.544971,-4.865018,16.07467
1452800272375,4.237737,-4.644751,14.101848
1452800272409,3.0789435,-5.1571107,12.315774
1452800272416,2.2984335,-5.5258174,10.730812
1452800272434,2.4947581,-6.1770406,8.154651
1452800272458,1.6472107,-6.847417,5.3247046
1452800272481,1.0055647,-5.9567738,3.5290532
1452800272503,0.59376204,-4.295198,3.2130187
1452800272515,0.31124622,-3.3087866,2.480393
1452800272544,0.15801731,-3.4763808,1.340753
1452800272559,0.10055647,-4.6399627,0.7134721
1452800272577,0.6512229,-5.6646814,0.80924016
1452800272601,1.1109096,-5.851429,1.3311762
1452800272628,1.1875241,-5.707777,2.1212628
1452800272636,1.508347,-5.78918,4.486734
1452800272662,1.9440918,-6.3206925,6.7324953
1452800272675,2.858677,-7.445967,9.222465
1452800272697,3.4237084,-7.6135616,11.453861
1452800272720,4.4005427,-7.675811,13.297397
1452800272748,5.9424086,-7.2065473,15.495274
1452800272757,8.695741,-7.144298,18.416199
1452800272782,12.023681,-7.16824,21.059399
1452800272797,13.613431,-8.078036,22.73534
1452800272816,13.31655,-9.255983,24.765623
1452800272839,12.459426,-9.830592,27.485435
1452800272862,12.042834,-8.149862,28.725632
1452800272877,12.454638,-6.50744,28.696901
1452800272901,12.593501,-4.855441,27.753586
1452800272927,12.29662,-3.1555579,26.12074
1452800272946,12.071565,-1.0199299,25.177425
1452800272956,11.616667,1.388637,23.367409
1452800272977,10.433931,2.5474305,20.781672
1452800273001,9.016563,2.1978772,17.45373
1452800273031,7.73806,1.4269443,15.073894
1452800273038,6.7803793,1.3359646,13.517663
1452800273057,5.884948,1.7238252,11.947066
1452800273086,4.951209,2.5378537,10.716447
1452800273096,4.256891,2.825158,9.859323
1452800273121,4.256891,2.825158,9.859323
1452800273150,3.7493198,3.3183637,9.883265
1452800273157,3.7493198,3.3183637,9.883265
1452800273177,4.012682,5.9759274,12.076353
1452800273198,4.012682,5.9759274,12.076353
1452800273219,4.1802764,7.489063,13.656527
1452800273236,4.280833,8.791509,15.140931
1452800273256,4.2521024,7.771579,16.294937
1452800273285,4.841076,4.0462008,17.233463
1452800273312,6.3350577,0.9864111,18.411411
1452800273317,8.322245,-1.1204864,20.087353
1452800273342,10.232818,-2.9975405,21.097706
1452800273355,11.310209,-4.7788267,21.705833
1452800273378,11.544841,-6.2823853,23.348255
1452800273419,11.650186,-7.5561004,24.674643
1452800273420,11.674128,-8.542512,25.7664
1452800273437,10.898406,-8.925584,26.283546
1452800273463,10.070012,-7.9583263,24.947582
1452800273476,9.203311,-7.541735,22.922087
1452800273499,8.264784,-7.795521,20.748152
1452800273522,8.130709,-7.608773,18.80885
1452800273544,7.6949644,-6.95755,17.195156
1452800273557,7.1347213,-6.1243677,16.170439
1452800273583,6.1530986,-5.4683566,14.676456
1452800273596,5.0661306,-4.721366,13.177686
1452800273618,3.6774938,-4.060566,11.731588
1452800273641,2.585738,-3.490746,10.486604
1452800273663,1.8387469,-3.3087866,9.672575
1452800273677,0.79966336,-4.31914,8.063671
1452800273698,-0.3878607,-5.793968,5.9424086
1452800273726,-1.3120226,-6.8186865,4.5777135
1452800273738,-1.5227122,-6.9862804,3.7205894
1452800273757,-0.9911995,-6.8330517,3.7445314
1452800273778,-0.5315128,-6.469133,4.486734
1452800273799,-0.40701428,-5.9184666,4.912902
1452800273817,0.40701428,-5.391742,6.646304
1452800273842,1.6663644,-4.7165775,7.3071036
1452800273859,2.8538885,-4.8123455,8.446744
1452800273884,4.003105,-5.185841,9.653421
1452800273897,4.9703627,-5.693412,11.382035
1452800273916,6.4739213,-6.157887,13.28782
1452800273940,7.929596,-6.5936313,15.203181
1452800273970,8.465898,-6.3589997,16.7642
1452800273977,8.8777,-6.196194,18.162415
1452800274000,8.8777,-5.9424086,18.928558
1452800274025,9.251195,-5.559336,19.742588
1452800274036,9.725247,-5.3486466,20.791248
1452800274059,10.041282,-4.9655743,21.969194
1452800274094,10.041282,-4.185065,22.606052
1452800274097,9.892841,-3.2273839,22.874203
1452800274126,10.0029745,-2.1212628,22.725763
1452800274137,9.907207,-0.78529817,22.290018
1452800274157,9.696517,0.51235914,21.193474
1452800274181,8.8777,2.006341,19.464859
1452800274206,8.255207,2.9592333,17.45373
1452800274229,7.7811556,2.7485435,15.7825775
1452800274236,7.776367,2.4037786,14.274231
1452800274266,7.7332716,2.231396,13.163321
1452800274279,7.5082164,2.3654714,12.26789
1452800274297,7.2304893,2.9831753,11.631032
1452800274331,6.8905125,4.295198,11.611878
1452800274338,6.6893997,5.5497594,12.095507
1452800274366,6.8569937,6.5984197,12.928689
1452800274380,7.101202,7.3885064,13.900735
1452800274396,6.6846113,6.670246,14.211981
1452800274426,6.679823,4.6255975,13.876793
1452800274437,7.240066,2.111686,14.087482
1452800274459,8.1402855,0.35434186,15.1696615
1452800274477,9.3182335,-0.9768343,16.927006
1452800274499,10.0269165,-2.3798366,18.909405
1452800274517,10.553641,-3.265691,20.90138
1452800274539,10.7116585,-4.0174704,22.510284
1452800274562,10.46745,-4.663905,23.305159
1452800274580,9.255983,-4.999093,22.898146
1452800274597,9.255983,-4.999093,22.898146
1452800274618,8.073248,-6.5457473,20.66196
1452800274637,8.073248,-6.5457473,20.66196
1452800274658,7.0820484,-6.7564373,17.27177
1452800274683,7.0820484,-6.7564373,17.27177
1452800274710,6.531382,-6.133945,15.844827
1452800274717,5.9807158,-5.415684,14.528016
1452800274742,5.329493,-4.7979803,13.40753
1452800274767,4.2999864,-4.0653543,12.454638
1452800274778,3.3997664,-3.9312792,12.028469
1452800274798,2.2266076,-4.6016555,10.979809
1452800274827,1.340753,-5.4061074,9.911995
1452800274837,-0.033518825,-6.0477533,9.303867
1452800274864,-0.4165911,-6.7612257,8.154651
1452800274887,-0.5506664,-7.393295,7.422025
1452800274908,-0.7326257,-7.2209125,6.71813
1452800274917,0.6512229,-7.192182,6.517017
1452800274939,1.7286136,-7.551312,6.799533
1452800274963,2.5091233,-7.9008656,7.369353
1452800275003,3.371036,-7.335834,8.197746
1452800275004,4.0940847,-6.191406,9.11712
1452800275023,5.473145,-5.5880666,10.563218
1452800275048,6.789956,-5.5162406,12.0332575
1452800275058,7.431602,-5.707777,13.029245
1452800275078,8.0445175,-5.554548,14.293385
1452800275102,8.379706,-5.3582234,16.065094
1452800275129,8.346188,-4.462792,17.520767
1452800275150,8.336611,-3.9264908,18.363527
1452800275157,8.145074,-3.5242648,19.292477
1452800275185,8.532935,-3.169923,20.049046
1452800275197,8.963891,-2.1930888,20.326773
1452800275221,9.624691,-1.3120226,20.791248
1452800275245,9.701305,-0.07182605,20.580557
1452800275262,9.509769,0.7517793,20.058622
1452800275281,9.476251,1.6232687,19.464859
1452800275299,9.14585,2.8107927,18.243816
1452800275322,8.422802,3.86903,16.577452
1452800275358,7.704541,4.285621,15.035586
1452800275359,7.240066,3.821146,13.52724
1452800275382,6.9767036,3.3423057,12.397177
1452800275406,6.8809357,3.6966474,11.554418
1452800275419,6.694188,4.2999864,10.94629
1452800275442,6.445191,5.506664,11.36767
1452800275467,6.2823853,5.9998693,12.076353
1452800275478,6.1866174,6.0764837,12.612655
1452800275501,5.889736,5.3247046,13.139379
1452800275521,5.9519854,3.6966474,13.091495
1452800275539,6.531382,2.303222,13.283031
1452800275561,7.1251445,1.1587936,14.590265
1452800275586,8.1163435,-0.095768064,16.290148
1452800275607,9.232041,-1.364695,18.440142
1452800275628,9.797073,-2.327164,20.231005
1452800275639,9.883265,-2.873042,21.107283
1452800275664,9.332599,-3.2034419,21.38022
1452800275688,8.686164,-3.715801,21.313183
1452800275699,8.274361,-4.5394063,20.819979
1452800275719,8.178593,-5.5018754,19.977219
1452800275739,7.9631147,-6.0046577,19.033903
1452800275761,7.359776,-6.291962,17.81765
1452800275789,6.6654577,-6.196194,16.749836
1452800275802,5.9567738,-5.731719,15.160085
1452800275824,5.0996494,-5.3007627,13.632585
1452800275853,3.9743748,-4.7022123,12.167333
1452800275859,2.992752,-4.2904096,11.133038
1452800275880,1.9440918,-4.5633483,9.557653
1452800275903,0.92416185,-5.6790466,7.785944
1452800275937,0.2633622,-6.967127,6.967127
1452800275939,0.80445176,-6.943185,6.8522053
1452800275971,1.364695,-6.799533,6.943185
1452800275981,1.2306197,-7.2448545,6.0716953
1452800275999,0.9720459,-8.030152,5.243302
1452800276024,1.5945383,-8.054094,6.3350577
1452800276051,2.7150247,-6.9623384,8.111555
1452800276060,3.1890767,-5.9807158,9.294291
1452800276081,3.1890767,-5.9807158,9.294291
1452800276102,4.084508,-5.9280434,10.400413
1452800276118,4.084508,-5.9280434,10.400413
1452800276150,7.0102224,-5.233725,13.498509
1452800276159,7.0102224,-5.233725,13.498509
1452800276184,8.341399,-5.0517654,14.882358
1452800276207,8.446744,-4.7788267,15.935806
1452800276221,8.365341,-4.5872903,16.94616
1452800276244,8.240842,-4.2042184,17.654844
1452800276271,8.374918,-3.9217024,18.004396
1452800276289,8.63828,-3.53863,18.713081
1452800276307,9.390059,-3.016694,19.670761
1452800276320,9.725247,-1.8387469,19.843143
1452800276341,9.715671,-0.59376204,19.536686
1452800276359,9.576807,0.9864111,18.737022
1452800276382,9.346964,2.6910827,17.362751
1452800276405,8.872911,3.7924154,15.883134
1452800276426,8.09719,4.5633483,14.671668
1452800276440,7.5321584,4.548983,13.64695
1452800276460,7.2831616,3.41892,13.019669
1452800276490,7.383718,2.5234885,12.334928
1452800276501,7.455544,2.7246015,11.789049
1452800276520,7.2544312,3.1794999,11.358093
1452800276541,6.71813,4.357447,11.343728
1452800276563,6.315904,5.0134583,11.707646
1452800276581,6.14831,5.315128,12.603078
1452800276603,6.2728086,5.2768207,13.421895
1452800276626,6.445191,4.414908,13.9151
1452800276648,6.7372837,3.169923,14.101848
1452800276665,7.0485296,1.6759412,14.891934
1452800276680,7.6470804,0.05267244,16.452953
1452800276705,8.327033,-1.0773908,17.942148
1452800276729,9.054871,-2.3319526,19.498379
1452800276750,9.332599,-3.217807,20.427328
1452800276761,9.155427,-3.6296098,21.078552
1452800276780,8.250419,-3.8881836,20.499155
1452800276812,7.469909,-4.2904096,20.42254
1452800276824,7.0964136,-4.8841715,19.785683
1452800276852,7.2592196,-5.511452,18.918982
1452800276861,6.8809357,-5.8562174,17.894264
1452800276883,5.899313,-5.8705826,16.596605
1452800276904,5.2720323,-5.602432,15.227123
1452800276919,4.4340615,-5.315128,13.565547
1452800276940,3.5338416,-5.195418,12.224793
1452800276970,2.3750482,-4.855441,11.075577
1452800276981,1.6472107,-4.7070007,9.639056
1452800277001,0.58418524,-5.00867,7.5704656
1452800277023,0.36391866,-5.650316,6.196194
1452800277041,1.0103531,-6.3063273,5.6551046
1452800277070,1.3215994,-7.1107793,5.410896
1452800277081,1.2306197,-7.4268136,5.0421886
1452800277102,1.0534488,-7.7332716,4.912902
1452800277121,1.3790601,-7.714118,5.913678
1452800277147,1.8818425,-7.2209125,6.646304
1452800277160,2.4372973,-7.0820484,7.3071036
1452800277184,2.834735,-6.871359,8.322245
1452800277207,3.3854012,-6.4260373,10.103531
1452800277228,4.3239284,-6.1530986,12.066776
1452800277239,5.329493,-5.9184666,13.958196
1452800277267,6.622362,-5.837064,15.614984
1452800277279,7.345411,-5.410896,16.989256
1452800277301,7.747637,-5.0374002,17.731459
1452800277329,7.517793,-4.759673,17.999609
1452800277351,7.101202,-4.3957543,18.301277
1452800277360,6.8426285,-3.86903,18.646044
1452800277381,6.9862804,-2.96881,18.540697
1452800277404,7.0964136,-2.4660277,18.799273
1452800277430,7.398083,-1.8962077,18.909405
1452800277450,7.85777,-1.163582,19.10573
1452800277462,8.355764,-0.16280572,18.818426
1452800277480,7.9726915,1.0534488,17.693151
1452800277501,7.608773,2.2361844,16.333244
1452800277530,6.9000893,3.1124623,14.925453
1452800277542,6.3925185,3.3901896,13.484144
1452800277568,6.3925185,3.3901896,13.484144
1452800277596,5.9663506,2.6240451,11.899182
1452800277600,5.9663506,2.6240451,11.899182
1452800277626,6.3206925,2.6719291,12.023681
1452800277653,6.3206925,2.6719291,12.023681
1452800277677,6.14831,3.4620156,12.459426
1452800277680,5.731719,4.271256,12.818556
1452800277702,5.650316,5.080496,13.40753
1452800277723,5.6551046,5.3821654,14.384364
1452800277752,5.9424086,4.4723687,14.676456
1452800277774,6.042965,2.7150247,14.33648
1452800277782,6.3685765,1.1875241,14.365211
1452800277804,6.6079965,-0.10055647,15.035586
1452800277831,7.240066,-1.1492168,16.333244
1452800277841,7.714118,-1.9967642,18.373104
1452800277865,8.058883,-2.0733786,20.33635
1452800277891,8.0924015,-2.360683,21.95483
1452800277902,7.9487495,-2.8538885,22.16552
1452800277924,7.752425,-3.7684734,21.68668
1452800277944,7.441179,-4.4580035,20.547039
1452800277961,6.8522053,-5.023035,19.393034
1452800277982,6.325481,-4.9081135,17.683575
1452800278008,5.7987566,-4.8362875,16.472107
1452800278037,5.171476,-4.8937483,15.184027
1452800278041,4.534618,-4.999093,13.637373
1452800278068,3.53863,-4.7548847,12.325351
1452800278080,2.5713725,-4.817134,11.324574
1452800278104,1.6998832,-5.032612,10.012551
1452800278128,1.1300632,-5.449203,8.441956
1452800278145,0.7469909,-6.0716953,7.2927384
1452800278163,1.2066777,-6.4404025,6.7372837
1452800278183,1.7812861,-6.7564373,6.83784
1452800278201,1.6807296,-6.789956,6.9288197
1452800278234,1.2162545,-6.775591,6.823475
1452800278240,1.6472107,-6.4643445,7.0102224
1452800278263,2.0254946,-6.2632318,6.967127
1452800278281,2.60968,-6.0956373,7.3166804
1452800278303,3.3997664,-6.0525417,7.9391727
1452800278321,4.1276035,-6.2009826,9.097966
1452800278344,4.697424,-6.0142345,10.754754
1452800278368,5.1906295,-5.5641246,12.258312
1452800278402,5.7987566,-5.171476,13.88637
1452800278403,6.727707,-5.056554,15.1936035
1452800278427,7.4507556,-4.697424,16.146496
1452800278455,7.7572136,-4.55856,17.00362
1452800278473,7.7189064,-4.309563,17.492037
1452800278481,7.4842744,-3.9839516,18.138472
1452800278503,8.025364,-3.6008794,18.751389
1452800278525,8.48984,-3.0502129,19.34515
1452800278542,8.992621,-2.327164,19.752165
1452800278569,8.834604,-1.0151415,19.608511
1452800278588,8.820239,0.46447513,19.029116
1452800278610,8.734048,1.8674773,18.148048
1452800278623,8.6095495,2.8874073,16.759413
1452800278643,8.480263,3.6535518,15.524004
1452800278666,7.967903,3.6487634,14.360422
1452800278690,7.302315,3.098097,13.575124
1452800278712,7.0006456,2.480393,12.971785
1452800278722,6.8522053,2.3223755,12.50731
1452800278743,6.9862804,2.801216,12.200851
1452800278763,6.871359,3.7541082,12.071565
1452800278807,6.5936313,4.903325,12.430696
1452800278810,6.3302693,6.0285997,13.330915
1452800278829,6.0525417,6.6654577,13.752295
1452800278849,6.105214,6.2871737,14.202404
1452800278864,6.8091097,4.5681367,14.092271
1452800278882,7.493851,2.681506,14.097059
1452800278912,8.058883,1.1061212,15.059528
1452800278927,8.374918,0.12928689,16.788143
1452800278944,8.7771435,-1.0582372,18.990808
1452800278968,9.045294,-2.3463178,20.887016
1452800278983,8.944737,-3.4811692,22.112846
1452800279001,8.585608,-4.146757,22.486341
1452800279026,7.422025,-4.630386,21.614853
1452800279049,7.422025,-4.630386,21.614853
1452800279070,6.1530986,-5.425261,19.077
1452800279081,6.1530986,-5.425261,19.077
1452800279114,6.325481,-5.779603,16.587029
1452800279122,6.325481,-5.779603,16.587029
1452800279143,5.884948,-5.1666875,15.332468
1452800279170,5.118803,-5.046977,14.188039
1452800279194,4.4580035,-4.8267107,13.177686
1452800279202,3.4284968,-4.5681367,12.483368
1452800279224,2.2266076,-4.146757,11.712435
1452800279242,1.3359646,-3.9312792,10.6398325
1452800279265,0.7422025,-4.711789,9.102755
1452800279291,0.23463176,-5.7269306,7.800309
1452800279309,0.33518824,-6.8186865,6.9623384
1452800279324,0.6655881,-7.383718,6.009446
1452800279344,0.842759,-7.6949644,5.0421886
1452800279376,1.1587936,-7.431602,5.056554
1452800279394,1.8052281,-7.321469,6.483498
1452800279402,2.2026656,-7.5704656,6.9862804
1452800279424,3.0262709,-7.651869,8.049306
1452800279446,3.9456444,-7.4028716,9.356541
1452800279464,4.486734,-6.909666,10.783484
1452800279486,5.0996494,-6.172252,12.6461735
1452800279509,6.0142345,-5.66947,14.346057
1452800279531,6.8905125,-5.4444146,15.710752
1452800279545,7.5225816,-5.104438,16.778566
1452800279563,7.9152308,-5.209783,17.798496
1452800279585,7.929596,-5.171476,18.483236
1452800279605,7.991845,-4.783615,18.885464
1452800279624,8.2169,-3.9504328,19.608511
1452800279654,8.643068,-3.1124623,20.226215
1452800279663,9.208099,-2.0398598,20.642807
1452800279684,9.011775,-0.8379706,19.895817
1452800279707,8.446744,-0.062249243,18.86152
1452800279732,8.231265,0.5793968,18.128895
1452800279745,8.595184,1.1013328,17.463306
1452800279762,8.628703,1.8435353,16.43859
1452800279793,7.9726915,2.9735985,15.480908
1452800279802,7.043741,3.6535518,14.528016
1452800279824,6.363788,3.98874,13.910312
1452800279851,5.8945246,3.8977604,13.215993
1452800279876,5.66947,3.892972,12.741941
1452800279882,5.3725886,4.4723687,12.325351
1452800279906,5.0134583,5.401319,12.181698
1452800279928,4.5058875,5.985504,12.425907
1452800279957,4.429273,6.4260373,12.569559
1452800279963,4.4963107,5.813122,13.163321
1452800279984,5.1810527,4.1371803,13.905523
1452800280017,6.0621185,2.6479871,14.216769
1452800280024,6.8809357,1.3838485,15.442601
1452800280064,7.8290396,0.038307227,17.113754
1452800280066,8.470686,-1.4317327,18.918982
1452800280096,9.016563,-2.5570073,21.092916
1452800280104,9.313444,-3.3758245,22.567745
1452800280132,9.279925,-3.9935284,22.989124
1452800280145,8.628703,-4.0462008,22.658726
1452800280167,8.250419,-4.3957543,22.414516
1452800280193,7.9966335,-4.7979803,21.763294
1452800280210,7.680599,-5.7604494,20.518309
1452800280226,7.8386164,-6.4547677,19.393034
1452800280252,7.513005,-6.517017,17.697939
1452800280264,6.9623384,-6.2632318,16.309301
1452800280287,6.215348,-5.8083334,14.652514
1452800280311,5.0278234,-5.2480903,13.263878
1452800280332,3.715801,-4.7788267,11.908759
1452800280344,2.4756045,-4.189853,10.7356
1452800280363,1.3551182,-4.098873,9.313444
1452800280384,0.9672575,-5.770026,6.991069
1452800280414,1.091756,-7.675811,5.793968
1452800280425,2.1643584,-8.149862,5.0996494
1452800280444,2.0685902,-7.2927384,4.525041
1452800280468,1.508347,-6.6415157,4.673482
1452800280486,1.7190368,-6.885724,4.9703627
1452800280509,2.6431987,-7.1586633,5.0996494
1452800280533,2.6431987,-7.1586633,5.0996494
1452800280554,3.691859,-6.6367273,7.465121
1452800280565,3.691859,-6.6367273,7.465121
1452800280585,4.7788267,-5.6407394,11.003751
1452800280605,4.7788267,-5.6407394,11.003751
1452800280635,5.731719,-5.473145,12.919112
1452800280647,6.4404025,-5.463568,14.791378
1452800280672,6.8569937,-5.2049947,15.873557
1452800280695,7.311892,-5.1906295,16.572664
1452800280707,7.6375036,-5.142745,17.448942
1452800280724,7.8912888,-5.023035,18.061857
1452800280748,8.1642275,-4.644751,18.47366
1452800280771,8.748413,-4.1611223,19.460072
1452800280793,9.332599,-3.3758245,20.168755
1452800280805,9.471462,-2.3558946,20.077776
1452800280826,9.11712,-1.2737153,20.049046
1452800280844,9.097966,-0.39264908,19.388245
1452800280876,8.839393,0.36870706,18.851944
1452800280896,8.494628,1.292869,18.272547
1452800280920,7.9152308,2.2984335,17.022774
1452800280923,6.95755,2.753332,15.8065195
1452800280946,6.1387334,2.3654714,14.671668
1452800280978,5.803545,1.8052281,13.843274
1452800280986,5.81791,1.733402,13.048399
1452800281013,6.0285997,2.566584,12.50731
1452800281037,6.167464,3.715801,12.172121
1452800281044,5.93762,4.9799395,12.521675
1452800281065,5.861006,6.205771,12.871228
1452800281091,6.019023,6.8665705,13.474567
1452800281120,6.133945,6.751649,13.718776
1452800281125,6.459556,4.630386,13.43626
1452800281156,7.1155677,2.480393,13.608643
1452800281164,7.589619,0.545878,14.647726
1452800281185,8.1402855,-1.0007763,16.352398
1452800281215,9.093178,-2.6431987,18.219875
1452800281226,9.701305,-3.739743,19.632454
1452800281244,9.466674,-4.295198,20.245369
